src_ip_numeric,Amazon_time_occupation,AmazonVideo_time_occupation,Apple_time_occupation,AppleiCloud_time_occupation,AppleiTunes_time_occupation,AppleStore_time_occupation,DataSaver_time_occupation,Deezer_time_occupation,Dropbox_time_occupation,eBay_time_occupation,Facebook_time_occupation,GMail_time_occupation,Google_time_occupation,GoogleDocs_time_occupation,GoogleDrive_time_occupation,GoogleHangoutDuo_time_occupation,GoogleMaps_time_occupation,GooglePlus_time_occupation,GoogleServices_time_occupation,HTTP_time_occupation,HTTP_Proxy_time_occupation,IMO_time_occupation,Instagram_time_occupation,LinkedIn_time_occupation,LotusNotes_time_occupation,Messenger_time_occupation,MS_OneDrive_time_occupation,MSN_time_occupation,NetFlix_time_occupation,Playstation_time_occupation,PlayStore_time_occupation,PS_VUE_time_occupation,Sina_Weibo_time_occupation,Skype_time_occupation,SkypeCall_time_occupation,Snapchat_time_occupation,SoundCloud_time_occupation,Spotify_time_occupation,Steam_time_occupation,TeamViewer_time_occupation,Telegram_time_occupation,TikTok_time_occupation,Tuenti_time_occupation,Twitch_time_occupation,Twitter_time_occupation,Viber_time_occupation,Waze_time_occupation,WeChat_time_occupation,WhatsApp_time_occupation,WhatsAppCall_time_occupation,WhatsAppFiles_time_occupation,Wikipedia_time_occupation,Xbox_time_occupation,Yahoo_time_occupation,YouTube_time_occupation,Zoom_time_occupation,Amazon_data_occupation,AmazonVideo_data_occupation,Apple_data_occupation,AppleiCloud_data_occupation,AppleiTunes_data_occupation,AppleStore_data_occupation,DataSaver_data_occupation,Deezer_data_occupation,Dropbox_data_occupation,eBay_data_occupation,Facebook_data_occupation,GMail_data_occupation,Google_data_occupation,GoogleDocs_data_occupation,GoogleDrive_data_occupation,GoogleHangoutDuo_data_occupation,GoogleMaps_data_occupation,GooglePlus_data_occupation,GoogleServices_data_occupation,HTTP_data_occupation,HTTP_Proxy_data_occupation,IMO_data_occupation,Instagram_data_occupation,LinkedIn_data_occupation,LotusNotes_data_occupation,Messenger_data_occupation,MS_OneDrive_data_occupation,MSN_data_occupation,NetFlix_data_occupation,Playstation_data_occupation,PlayStore_data_occupation,PS_VUE_data_occupation,Sina.Weibo._data_occupation,Skype_data_occupation,SkypeCall_data_occupation,Snapchat_data_occupation,SoundCloud_data_occupation,Spotify_data_occupation,Steam_data_occupation,TeamViewer_data_occupation,Telegram_data_occupation,TikTok_data_occupation,Tuenti_data_occupation,Twitch_data_occupation,Twitter_data_occupation,Viber_data_occupation,Waze_data_occupation,WeChat_data_occupation,WhatsApp_data_occupation,WhatsAppCall_data_occupation,WhatsAppFiles_data_occupation,Wikipedia_data_occupation,Xbox_data_occupation,Yahoo_data_occupation,YouTube_data_occupation,Zoom_data_occupation,cluster
3232266800,9090.253248,0,0,0,0,0,0,0,0,0,685.473438,2881.903723,82570.992984,633.446037,1063.853054,0,0,258.933807,13104.86997,6257.242415,3.425831,0,0,506.247891,0,0,3.5e-05,1731.939186,0,0,0,0,0,0.000122,0,0,0,0,0,9797.864107,0,0,0,0,4686.004104,0,0,0,0,0,0,723.406725,0,141.24045,1681.927322,0,4735.645038,0,0,0,0,0,0,0,0,0,10842.509804,239690.861111,26961.60149,46284.461538,59855.352941,0,0,5381.5,9528.494792,235118.579981,69942,0,0,21863,0,0,80,2320,0,0,0,0,0,80,0,0,0,0,0,11373.5,0,0,0,0,4906.315789,0,0,0,0,0,0,3250456.8,0,3674.25,73869.853659,0,0
3232268476,13516.876767,687.298819,0,0,0,0,0,0,0,0,296.246107,76.298638,47416.829884,1247.088868,630.752812,0,0,0.084541,8184.775939,5396.287056,0,0,0.000731,53.810363,0,0,0,389.894123,0,0,100.865258,0,0,31.35057,0,0,45.243751,132.550823,0,655.982955,0,0,0,0,2098.868632,0,0,0,0,0,0,0,0,101.592036,3109.196161,0,6252.612591,3031.047619,0,0,0,0,0,0,0,0,5378.611111,1925526.5,20531.231865,7395.875,16369.851852,0,0,138,8781.802721,130270.141176,0,0,186,10219.111111,0,0,0,4649.555556,0,0,15427.666667,0,0,208,0,0,532.5,3472.833333,0,4831.153846,0,0,0,0,5553.923077,0,0,0,0,0,0,0,0,4556.25,2533006.297619,0,0
3232268386,0,0,134.646438,35.000171,0,0,0,0,0,0,2.37501,0,0.001192,0,0,0,0,0,0,0,0,0,0,0,0,0.468697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.732687,0,0,0,0,0,0,0,0,0,3777.458333,6762.6,0,0,0,0,0,0,791.631579,0,136,0,0,0,0,0,0,0,0,0,0,0,0,917.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56130.222222,0,0,0,0,0,0,0,0
3232268331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232267101,10388.320597,32.411308,76.569835,82.442634,98.650222,321.81049,200.785745,0,839.381824,0,409.90654,698.959847,46163.23611,315.740894,1125.414063,5.476176,0,0,8878.655563,2483.077344,2364.849076,0,346.776615,0,0,214.615772,0,100.622928,0,0.076875,460.897321,0,0,59.042661,92.244669,0,0,0,0,0,0,0,0,0,356.379823,0,0,0,1204.352419,0,0,0,0,55.509277,3233.489664,0,6370.175952,1817.016935,4246.734569,2146.754049,3164.899858,41114.094216,470.61304,0,6450.058793,0,5802.550109,11967.59025,35973.606064,180848.802802,6202.289521,3178.165641,0,0,15158.71717,6000.748274,286.098235,0,25379.480936,0,0,2234.654662,0,73.244607,0,15.972417,991.404276,0,0,5638.347068,184.770243,0,0,0,0,0,0,0,0,0,5159.524456,0,0,0,48763.80744,0,0,0,0,1437.405016,3358829.682163,0,2
3232268101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232268077,2610.664386,54.540237,164.521747,1118.2679,46.54505,3.453485,34.273379,0,10294.486966,0,441.378131,1052.261025,29215.810817,0,0,0,456.824296,4.3e-05,7570.639118,1417.352581,0,0,608.55299,0.000277,0,223.329848,2.088912,7.091883,0,0,1557.84967,0,0.441871,9.972178,0,0,0,1536.154332,0,0,0,0,0,0,5212.031162,0,0,0,13745.335509,0,0,0,0,234.69523,1103.557309,0,9769.121436,116395.702538,5413.876692,9824.306878,6486.134755,1141.318543,1164.20577,0,3904.982374,0,1900.22962,69515.891849,17147.532925,0,0,0,39619.844472,36.17681,8039.251189,45430.84607,0,0,1151.554084,137.389241,0,1744.397933,5087.32083,4212.233161,0,0,6533.439516,0,31.328213,4067.379164,0,0,0,6920.946023,0,0,0,0,0,0,6557.880232,0,0,0,30268.375786,0,0,0,0,686.215635,5442.01694,0,2
3232268363,155.345758,103.563839,0,0,0,0,0,0,0,0,29.662969,685.340045,23782.125839,0.000314,465.183953,0,0,0,1756.931546,5042.232596,1478.23766,0,0,116.396366,0,0,183.144931,236.250387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.524758,0,3127.5,671.75,0,0,0,0,0,0,0,0,2868.181818,532984.666667,46829.494949,138,190248.5,0,0,0,3810.65,605627.546512,10916.930233,0,0,1519,0,0,1891.2,3251.363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4483892,0,2
3232266893,12271.859112,52.220677,0,0,0,0,0,0,0,0,197.834558,3384.329842,63808.616521,468.509965,1387.747414,0,0,0,4876.658722,3042.079041,3533.529879,0,0,0,0,0,0,0,0,0,0,0,0,2.710898,0,0,0,0,0,0,0,0,0,0,315.655764,0,0,0,0,0,0,0,0,419.150242,2529.651882,0,6706.285106,20522,0,0,0,0,0,0,0,0,7136.486486,140171.041667,36426.247881,1337683.75,39784.285714,0,0,0,5364.96,26849.742574,5310.055556,0,0,0,0,0,0,0,0,0,0,0,0,4536.5,0,0,0,0,0,0,0,0,0,0,3574,0,0,0,0,0,0,0,0,4759.454545,4201101.458333,0,2
3232266901,1504.407869,0,3.381814,0,0,0,0,0,0,0,227.435139,218.857926,19218.79238,0,0,0,0,0,18101.439488,3306.722154,1066.711223,0,0,0,0,4.52332,0,0,0,0,983.695221,0,0,1.50895,0,0,0,0,0,0,0,0,0,0,939.422555,0,0,0,5224.668875,0,0,0,0,0,3006.236511,0,8793.421053,0,719,0,0,0,0,0,0,0,1623.032787,1068.428571,2552.112745,0,0,0,0,0,8532.515152,3702.985294,971.103448,0,0,0,0,1698.789474,0,0,0,0,4773,0,0,4812.666667,0,0,0,0,0,0,0,0,0,0,8178.125,0,0,0,19734.245614,0,0,0,0,0,5267.979167,0,0
3232267422,28070.234349,620.067649,0,0,16.79834,0,0,0,0,0,585.809572,18055.686088,266974.360582,0.629724,55.432469,0,199.1071,0,7310.111183,5121.906898,5000.325008,0,0.000109,0.000278,0,0,271.509856,2758.246741,0,0,0,0,0,2512.467427,0,0,0,0,0,0,0,0,0,0,11060.659526,0,0,0,0,0,0,0,0,396.02817,25839.705783,0,14051.242452,74643.922759,0,0,3945.569847,0,0,0,0,0,7179.136284,20588.895537,30787.344186,13163.012641,43272.539267,0,4418.418992,0,16332.78447,61498.551326,12.40027,0,89.137416,116.535413,0,0,55662.942248,2064.587052,0,0,0,0,0,5533.421041,0,0,0,0,0,0,0,0,0,0,10443.098346,0,0,0,0,0,0,0,0,4217.589343,2172126.128083,0,1
3232268438,299.92545,0,0,0,0,0,0,0,0,0,2741.92507,804.324267,23684.404355,4.001561,319.847487,0,0,0,1859.777728,1063.362023,0.00347,0,185.877168,0,0,16.980198,296.343523,673.14772,0,0,312.056967,0,0,110.002483,0,0,0,0,0,20112.618683,0,0,0,0,503.352847,0,0,0,0,0,0,0,0,0,297.585462,0,434,0,0,0,0,0,0,0,0,0,57633.263359,2292119.5,63032.126531,3558,229047.833333,0,0,0,265044.176471,302335.509804,92,0,1112,0,0,2606.493671,5088.75,2804.588235,0,0,2262,0,0,855.333333,0,0,0,0,0,9202.769231,0,0,0,0,678,0,0,0,0,0,0,0,0,0,294807.25,0,0
3232266927,15645.289932,411.306759,588.641619,564.602572,97.390446,0.207801,83.90561,0,1225.758425,0,2212.365024,2871.109399,77404.668783,433.616353,2420.333344,0,283.619274,216.042461,19522.067477,16302.162896,0,0,434.076758,48.731307,0,114.300549,256.374423,86.915854,503.248883,0,1630.569692,0,0,570.685367,0,0,0,370.276359,0,0,0.617016,0,0,0,12171.63482,0,0,0,7990.107018,37.43903,0,35.038577,100.748989,71.709737,2150.486785,0,45571.84372,612231.718537,2425.131073,22278.576015,14887.333243,50.963333,1240.659078,0,944.593592,0,1906.093784,117776.101716,26976.218251,9381.13904,40424.247386,0,12767.940786,107.476693,15373.764196,176155.600114,0,0,74885.649766,3389.25117,0,1589.429422,390.181205,10448.28219,25943.29911,0,4676.398318,0,0,6429.018411,0,0,0,4442.876514,0,0,3212.968937,0,0,0,169768.832655,0,0,0,12461.844327,11827.469461,0,3461.975571,3620.874555,2277.453544,33103.267328,0,2
3232267714,23883.491584,0,0,0,0,0,1279.139336,0,11745.858695,0,382.692243,1248.54849,78209.39852,257.471907,1365.17856,100166.6208,0,334.674085,12270.11281,5189.902267,0,0,1100.003445,251.725613,0,4.946602,751.705157,77.108506,0,0,370.186402,0,0,1793.920018,0,0,0,0,0,568.610872,1346.726205,0,0,0,286.124583,0,0,0,5990.262246,0,0,0,0,90.379143,479.930351,0,2618.017903,0,0,0,0,0,6323.714286,0,7246.089744,0,3975.704918,4778.230769,16396.594235,1402,528569.157895,9325.272059,0,3747.666667,12104.689076,251820.588889,0,0,1149940.352941,1801.666667,0,3435.411765,3996.5,2873.666667,0,0,20170.2,0,0,3459.7,0,0,0,0,0,27075.666667,1552.875,0,0,0,8699.857143,0,0,0,22884.961538,0,0,0,0,3334.5,3381882.142857,0,2
3232268483,8646.497258,0,0,0,0,0,1473.539107,0,0,0,1099.836143,2947.323204,58107.918969,1780.004927,944.173017,0.15836,0,0,6138.204092,3913.398277,1289.409874,0,0,0,0,0.00055,0,0,0,0,0,0,0,7.115458,3.557729,0,0,0,0,1771.212119,0,0,0,0,0,0,0,0,1580.716224,0,0,0,0,26.505748,422.808664,0,9807.180451,0,0,0,0,0,2870.684211,0,0,0,9786,47442.89916,64462.674342,191674.461538,179194.307692,1804.5,0,0,5233.232759,1014862.640244,460.942857,0,0,0,0,181,0,0,0,0,0,0,0,9655.5,48,0,0,0,0,26641,0,0,0,0,0,0,0,0,60191.421053,0,0,0,0,4782.166667,12785.571429,0,0
3232266762,5527.609063,369.455587,701.251998,484.492535,97.526477,23.366054,0,0,4981.112017,0,377.550732,3683.951874,79137.065699,1548.870658,900.741757,0,24.436822,224.137956,8579.36319,6403.667571,0.001543,0,1148.635977,59.587002,0,45.350974,1349.758986,761.041588,0,0,48.106485,0,0,2704.93088,0,0,0,176.626871,0,0,0,0,0,0,2843.921094,0,0,0,5010.42489,0,0,74.931404,0.252301,0.519863,4013.686828,0,9316.377316,6972.947143,8275.675306,17136.034106,8503.474573,1818.367138,0,0,15875.96246,0,5375.05665,282631.969546,28893.358737,613308.866593,31564.898663,0,2557.257122,339.083057,8350.659325,41711.039537,1957.58223,0,73740.600579,1785.040053,0,1023.440224,4992.300551,4252.717934,0,0,3525.803368,0,0,53031.538862,0,0,0,4853.736059,0,0,0,0,0,0,36741.135785,0,0,0,10676.713599,0,0,1338.287947,6318.945737,4483.712786,178254.745362,0,2
3232267709,2414.781011,0,0,0,0,0,0,0,0,0,472.753263,240.71335,12570.384122,214.63503,0.000633,0,0,0,2179.621588,2089.00591,0,0,1067.535015,0,0,1080.468742,462.887976,93.770078,0,0,30.150701,0,0,20.457852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.558018,0,0,0,0,0.179757,15.172445,0,6256.541667,0,0,0,0,0,0,0,0,0,2540.763889,5020.666667,37944.753472,2602.833333,140,0,0,0,6420.216216,624327.952381,0,0,113852.909091,0,0,2344.277778,15281,7453.583333,0,0,4808.5,0,0,4075.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12523,0,0,0,0,3899,1919.333333,0,0
3232266609,838.036225,0,0,0,0,0,0,0,0,0,869.245255,2573.59585,13783.932989,0,0,0,0,0,1926.638052,453.220873,4795.968158,0,132.648649,0,0,245.156097,0,0,0,0,97.020808,0,0,952.370275,0,0,0,0,0,0,0,0,0,0,659.536358,0,0,0,941.535414,76.997144,0,0,0,0,5906.237964,0,878.655172,0,0,0,0,0,0,0,0,0,1077.07619,17169.545455,10434.385321,0,0,0,0,0,4189.652174,3588.902778,108010.352941,0,1371.526316,0,0,1204.385714,0,0,0,0,2443.666667,0,0,2267.486486,0,0,0,0,0,0,0,0,0,0,10025.428571,0,0,0,4580.619048,712,0,0,0,0,2199970.076923,0,0
3232267561,46722.347565,1313.245247,0,0,40.312492,0,0,0,0,0,1334.963611,4423.595194,192049.271537,0.428308,1172.725488,0,0,0.001175,44855.284696,39342.819515,5643.282113,0,196.793853,0.00775,0,0,152.930506,1024.186865,0,0,729.091355,0,0,11248.141207,0,0,0,0,0,0,0,0,0,0,6804.14707,0,0,0,0.446326,0,0,395.72268,0,17490.286512,17132.512962,0,2653.072455,20419.288889,0,0,2556.666667,0,0,0,0,0,3614.965608,372467.22,30941.37931,13054,32090.75,0,0,138,10600.535417,33036.772222,372.470899,0,8496.703704,179.5,0,0,410.666667,11145.92,0,0,3758.5,0,0,17744.649007,0,0,0,0,0,0,0,0,0,0,12441.068182,0,0,0,195,0,0,25822.384615,0,35667.234104,753423.691395,0,1
3232267610,8492.53293,366.057454,0,0,0,0,0,0,0,0,161.416718,2913.930064,25578.631692,1.210978,74.834409,0,0,0,10381.090983,2527.66569,0,0,0,777.691783,0,558.046541,129.478512,735.520419,0,0,303.203863,0,0,138.335155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.286299,28.980034,0,0,0,0,502.439398,0,26833.991379,246046.2,0,0,0,0,0,0,0,0,5219.578947,102707.480769,46731.620222,3707.25,45838,0,0,0,77279.976378,3798779.909091,0,0,0,5755.4,0,2918.428571,2372.25,1232.956522,0,0,1887.5,0,0,2178.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,9398,0,0,0,0,35961.7,0,0
3232268476,3098.697667,654.00393,1198.887378,91.171855,14.703759,79.06221,0,0,0,0,2503.873896,1437.381739,23093.324339,218.880754,381.415153,0,0,239.754195,8293.410338,3795.39063,105.570251,0,407.774058,102.950038,0,0.00018,261.094268,650.518964,176.457672,0,897.535368,0,0,448.906059,1764.252951,0,0,0,0,0,15.491689,0,0,0,495.545734,0,0,0,2751.46037,420.060487,0,0.003969,0,29.657945,3696.01299,0,36170.661351,503125.189681,11955.868008,6649.261655,8606.21909,39772.848109,0,0,0,0,11261.129073,184888.67543,83685.355515,754900.797477,133677.5154,0,0,8109.543594,63192.005072,26177.634866,7414.933996,0,216803.288083,11.308445,0,51.088857,5211.768107,9415.414184,3052.562023,0,13068.12509,0,0,5654.038122,225.627394,0,0,0,0,0,734.628858,0,0,0,3733.390762,0,0,0,170555.42854,61590.343815,0,126.55698,0,97.453043,1985523.264313,0,2
3232266892,0,0,0,0,0,0,0,0,0,0,0,0.00051,6544.877501,0,0,0,0,0,669.436929,69.463085,0,0,0,0,0,0,0,11.100851,0,0,0,0,0,66.89922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,8009.470588,0,0,0,0,0,9198,2208,0,0,0,0,0,0,0,6940.615385,0,0,0,0,0,9632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232268159,6538.535959,203.411976,1868.816481,205.20507,265.18475,195.650619,1849.90881,0,5270.256581,0,4496.390295,1060.920003,22546.294141,80.771526,147.923664,4.171519,1012.732483,0,7900.097857,2182.12821,0.09858,0,211.81157,56.146284,0,892.356268,76.758439,262.506395,0,0,1718.860568,0,0,162.063082,0,0,61.359667,48.583196,0,0,3274.88093,0,0,0,577.030297,0,0,0,17340.758509,2608.769185,0,0,84.742154,16.817615,5349.316768,0,6952.023966,9100.990557,41488.428311,17687.789884,24065.084603,10510.198275,12311.144448,0,6318.444978,0,2529.745516,193646.999476,15983.195787,622.007862,572.752335,27290.309716,276.624168,0,6715.014542,51451.86691,114866.538122,0,5797.199596,1472.529181,0,2171.75178,1823.481419,2835.064346,0,0,10018.965912,0,0,3675.543764,0,0,3556.013756,3930.502208,0,0,2280.014141,0,0,0,845.251461,0,0,0,45578.458496,4219015.41826,0,0,1551.134462,4670.828427,55540.83229,0,2
3232267843,20666.021315,553.750348,0,0,0,0,0,0,0,0,424.496314,13963.039405,201146.361991,0.435888,1418.360289,0,1372.433431,0,19534.99137,21370.623918,20897.962159,0,0.003234,0.000167,0,0,194.082926,4498.094079,25.292603,0,0,0,0,601.646392,0,0,0,0,0,0,0,0,0,0,3150.859993,0,0,0,0,0,0,0,0,157.782064,5167.623274,0,9694.288975,14089.327364,0,0,0,0,0,0,0,0,8476.735176,28185.454011,17588.474563,12087.746161,81184.547714,0,34111.953489,0,10153.616063,48603.696532,25697.073006,0,160.293527,150.998874,0,0,57510.626754,5207.202547,1803.384283,0,0,0,0,4496.426957,0,0,0,0,0,0,0,0,0,0,17335.711369,0,0,0,0,0,0,0,0,4623.476542,2102942.19563,0,1
3232268307,45276.091797,950.102431,0,0,26.686546,0,0,0,5328.209994,0,1145.158769,5563.600302,196809.445912,4.152826,1398.288896,0,2.038729,0.000714,30159.605622,39785.644133,9556.579771,0,227.952851,40.287936,0,38.897631,22.122425,211.002375,0,0,203.440519,0,0,6117.770326,0,0,0,0,0,0,0,0,0,0,9963.796762,0,0,0,2455.492928,0,0,383.650921,0,8109.166385,16756.916952,0,4144.316554,13748.8357,0,0,1207.725364,0,0,0,269618.292928,0,4183.04636,347991.438777,31268.414277,238801.706936,276371.474548,0,4366.550213,138,10660.817966,121277.378634,469.471848,0,23919.832855,661.380633,0,42.548217,4.159372,6522.3577,0,0,2200.393235,0,0,13277.479865,0,0,0,0,0,0,0,0,0,0,12585.666425,0,0,0,5505.314903,0,0,22417.911822,0,5857.765186,699873.286832,0,1
3232267100,22218.219389,891.119995,3021.264151,2914.733163,303.269114,711.827064,656.798433,0,1.975374,0,1246.783571,3576.704223,83719.069522,407.254302,1216.209017,0,0,4.2e-05,26129.948519,31368.160052,6874.739382,629.316147,1578.729047,5.074089,0,1889.488146,0,941.308809,0.006485,18.380071,1024.543205,0,0,160.309211,0,0,0,0,247.816168,0,0,0,0,0,129.606852,0,0,0,9377.175928,0,0,8.163864,268.090816,1479.068565,14912.796434,0,30703.468224,3828.037761,20859.787516,14975.071807,20356.878419,16555177.113425,2188.76042,0,447.778797,0,1869.37501,19662.502328,23310.170955,51292.792231,8589.944007,0,0,81.474155,30440.082062,44945.335779,253.309323,28.099298,36980.163318,4086.617393,0,1199.835047,0,7026.201826,115.12535,4.599815,11521.667141,0,0,5449.482617,0,0,0,0,10919.528775,0,0,0,0,0,4928.429656,0,0,0,350428.020789,0,0,1802.318096,1281.337199,7918.388896,83180.781421,0,2
3232266710,5503.193408,1678.111664,0,0,0,0,95.541781,0,25.842437,0,727.887962,18004.292852,162842.441722,23669.825242,1806.103271,0,405.084364,0.000188,29891.285707,10498.376295,4509.087793,0,854.826833,20.41658,0,0,400.939358,744.785236,0,0,437.804892,0,0,17969.179282,0,0,0,651.731799,0,0,0,0,0,0,4998.790043,0,0,0,18590.143552,0,0,0,0.228591,23.385541,6777.155512,0,44634.743347,37135.532325,0,0,0,0,1086.667381,0,4377.590354,0,10583.721903,139217.271216,27240.9274,1226.564592,17684.852533,0,1108.13252,114.764977,7044.87676,81859.130002,568.080393,0,94463.949286,1405.12403,0,0,1986.477599,6833.624679,0,0,5162.550082,0,0,36912.507941,0,0,0,1612.101827,0,0,0,0,0,0,75266.720244,0,0,0,503554.900191,0,0,0,3451.476596,576.43247,604218.633181,0,1
3232267607,6688.502275,390.162633,0,0,0,0,0,0,0,0,417.581567,2841.709334,62398.547742,0,1105.525051,0,0,484.595919,7492.125782,8063.763367,1122.047359,0,0,115.582542,0,0.04598,401.039896,764.030744,0,1.728256,3.850105,0,0,559.628646,0,0,0,0,0,1750.007915,0,0,0,0,3579.176144,0,0,0,480.225059,0,0,440.608102,0,208.801954,827.840116,0,7340.141667,255.714286,0,0,0,0,0,0,0,0,7366.301887,4221.88,15207.975504,0,21137,0,0,3644.4,16428.266667,15465.547855,170.750929,0,0,21162,0,3322,998.125,3290.056604,0,213,2972,0,0,4107.15,0,0,0,0,0,8759,0,0,0,0,21250.092593,0,0,0,18854.285714,0,0,18190.85,0,5152,4567.190476,0,0
3232267024,2015.454985,0,0,0,0,0,0,0,0,0,1.232653,0,4559.094538,0,0,0,0,0,208.850071,4.170581,0,0,0,0,0,0.60601,0,180.808,0,0,296.921621,0,0,130.420516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.392599,0,0,0,0,0,2.362852,0,11832.666667,0,0,0,0,0,0,0,0,0,554.583333,0,8619.733333,0,0,0,0,0,26533.777778,436.5,0,0,0,0,0,1849.375,0,1102.428571,0,0,10370.333333,0,0,5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765.5,0,0,0,0,0,4354.666667,0,0
3232267755,12390.116912,3441.467243,0,0,0,0,0,0,4320.55409,0,729.671711,5323.791564,182086.028028,177.811256,2001.733133,0,1.033913,200.656216,19493.690551,36913.638677,9876.614603,0,300.562351,93.796713,0,86.066724,0,96.636321,0,0,6e-04,0,0,470.44217,0,0,0,0,0,0,0,0,0,0,6019.939172,0,0,0,142.617885,0,0,264.407246,0,248.662732,7221.035412,0,37468.246034,454287.47892,0,0,0,0,0,0,419545.071439,0,5710.444073,306517.913096,38701.366162,646410.547827,767107.859659,0,6221.022872,2056.546738,12094.241629,138903.714219,4082.232634,0,18863.752787,389.550801,0,70.464724,0,606.665479,0,0,122.407886,0,0,8531.102722,0,0,0,0,0,0,0,0,0,0,12857.81437,0,0,0,47988.927547,0,0,32362.637292,0,4543.874443,265850.837994,0,1
3232267776,4746.671904,86.948461,1947.295178,2149.86746,84.016471,220.881678,52.89554,0,0,0,386.56872,126.747227,12668.819402,0,0,0,0,0,10209.854356,1243.26367,0,0,825.875874,3.198894,0,1278.725162,3.293264,49.637169,0,0,1723.96685,0,0,17.116562,0,0,0,0,0,0,0,0,0,0,4500.714306,0,0,0,1842.194395,0,0,0,0,48.933018,949.21386,0,1321897.845565,12724.82738,7806.5829,13695.474136,9810.04731,7842.284905,669.597889,0,0,0,3765.42636,3769.854573,20011.895165,0,0,0,0,0,4559.611214,51607.30354,0,0,866.195483,3088.644302,0,1440.353988,2216.999849,1099.219857,0,0,2752.821887,0,0,2792.400707,0,0,0,0,0,0,0,0,0,0,47536.482578,0,0,0,8090.63573,0,0,0,0,5146.15677,4571.649264,0,2
3232268036,1684.938683,21.328338,0,0,0,0,0,0,0,0,1743.193095,6495.071618,145884.816121,186.072778,1086.485515,6529.430761,0,9.24577,15227.646934,24386.811296,3720.620056,0,262.686861,1529.427926,0,8.67951,40.880498,919.311391,1861.68069,0,258.546349,0,0,216.950394,0,0,0,6414.808187,0,0,0,0,0,0,184.049693,0,0,0,902.503208,0,0,0,502.028219,1473.766085,8734.324294,0,17029.556962,821,0,0,0,0,0,0,0,0,4745.204082,55662.169811,15435.106256,7657556,87105,1014.058824,0,2917,12361.164251,273660.504016,693.322034,0,1552,1177.333333,0,2376.769231,264,3307.243243,711086.564286,0,2385.153846,0,0,4746.702703,0,0,0,16712.009709,0,0,0,0,0,0,26766.792453,0,0,0,1675.714286,0,0,0,2908.666667,4296.294118,352607.9,0,0
3232267006,794.359276,0,0.355971,0,0,0,0,0,0,0,32.400294,0,7201.235707,0,0,0,0,0,1614.229651,0.444133,0,0,0,0,0,77.818248,0,0.093605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1754.592168,0,0,0,0,0,2439.010102,0,2881.52381,0,569.333333,0,0,0,0,0,0,0,409.444444,0,4494.29,0,0,0,0,0,4396.95,388.5,0,0,0,0,0,1673.52381,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319.263158,0,0,0,0,0,192738.147059,0,0
